flow_id,source_ip,source_port,destination_ip,destination_port,protocol,timestamp_first,timestamp_last,flow_duration_us,flow_expire_cause,first_timestamp_fwd,first_timestamp_bwd,last_timestamp_fwd,last_timestamp_bwd,fwd_duration_ms,bwd_duration_ms,iat_total,iat_mean,iat_std,iat_max,iat_min,fwd_iat_total,fwd_iat_mean,fwd_iat_std,fwd_iat_max,fwd_iat_min,bwd_iat_total,bwd_iat_mean,bwd_iat_std,bwd_iat_max,bwd_iat_min,packet_count,packet_len_total,packet_len_mean,packet_len_max,packet_len_min,packet_len_std,fwd_packet_count,bwd_packet_count,fwd_packet_len_total,fwd_packet_len_mean,fwd_packet_len_std,fwd_packet_len_max,fwd_packet_len_min,bwd_packet_len_total,bwd_packet_len_mean,bwd_packet_len_std,bwd_packet_len_max,bwd_packet_len_min,header_len_total,header_len_mean,header_len_std,header_len_max,header_len_min,fwd_header_len_total,fwd_header_len_mean,fwd_header_len_std,fwd_header_len_max,fwd_header_len_min,bwd_header_len_total,bwd_header_len_mean,bwd_header_len_std,bwd_header_len_max,bwd_header_len_min,payload_len_total,payload_len_mean,payload_len_std,payload_len_max,payload_len_min,payload_len_variance,fwd_payload_len_total,fwd_payload_len_mean,fwd_payload_len_std,fwd_payload_len_max,fwd_payload_len_min,bwd_payload_len_total,bwd_payload_len_mean,bwd_payload_len_std,bwd_payload_len_max,bwd_payload_len_min,fwd_non_zero_payload_packets,bwd_non_zero_payload_packets,fwd_bulk_rate_s,bwd_bulk_rate_s,fwd_bulk_count,bwd_bulk_count,fwd_bulk_packets_total,fwd_bulk_packets_mean,fwd_bulk_packets_std,fwd_bulk_packets_max,fwd_bulk_packets_min,bwd_bulk_packets_total,bwd_bulk_packets_mean,bwd_bulk_packets_std,bwd_bulk_packets_max,bwd_bulk_packets_min,fwd_bulk_bytes_total,fwd_bulk_bytes_mean,fwd_bulk_bytes_std,fwd_bulk_bytes_max,fwd_bulk_bytes_min,bwd_bulk_bytes_total,bwd_bulk_bytes_mean,bwd_bulk_bytes_std,bwd_bulk_bytes_max,bwd_bulk_bytes_min,fwd_bulk_duration_total,fwd_bulk_duration_mean,fwd_bulk_duration_std,fwd_bulk_duration_max,fwd_bulk_duration_min,bwd_bulk_duration_total,bwd_bulk_duration_mean,bwd_bulk_duration_std,bwd_bulk_duration_max,bwd_bulk_duration_min,subflow_count,active_total,active_mean,active_std,active_max,active_min,idle_total,idle_mean,idle_std,idle_max,idle_min,icmp_type,icmp_code,flow_retransmission_count,fwd_retransmission_count,bwd_retransmission_count,fwd_init_window_size,bwd_init_window_size,window_size_total,window_size_mean,window_size_std,window_size_max,window_size_min,fwd_window_size_total,fwd_window_size_mean,fwd_window_size_std,fwd_window_size_max,fwd_window_size_min,bwd_window_size_total,bwd_window_size_mean,bwd_window_size_std,bwd_window_size_max,bwd_window_size_min,fwd_fin_flag_count,fwd_syn_flag_count,fwd_rst_flag_count,fwd_psh_flag_count,fwd_ack_flag_count,fwd_urg_flag_count,fwd_cwr_flag_count,fwd_ece_flag_count,bwd_fin_flag_count,bwd_syn_flag_count,bwd_rst_flag_count,bwd_psh_flag_count,bwd_ack_flag_count,bwd_urg_flag_count,bwd_cwr_flag_count,bwd_ece_flag_count,total_fin_flag_count,total_syn_flag_count,total_rst_flag_count,total_psh_flag_count,total_ack_flag_count,total_urg_flag_count,total_cwr_flag_count,total_ece_flag_count,flags,flow_bytes_s,flow_packets_s,fwd_bytes_s,fwd_packets_s,bwd_bytes_s,bwd_packets_s,fwd_subflow_packets_mean,fwd_subflow_bytes_mean,bwd_subflow_packets_mean,bwd_subflow_bytes_mean,up_down_ratio,label,category,subcategory,scenario
192.168.249.73:44909-192.168.19.166:5962-6,192.168.249.73,44909,192.168.19.166,5962,6,2025-03-11 15:16:18.027985 UTC,2025-03-11 15:16:18.028001 UTC,16,TCP Reset,1741706178027,1741706178028,1741706178027,1741706178028,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2,84,42,44,40,2,1,1,44,44,0,44,44,40,40,0,40,40,44,22,2,24,20,24,24,0,24,24,20,20,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016,0.016,0,0.016,0.016,0,0,0,0,0,-1,-1,0,0,0,1024,0,1024,512,512,1024,0,1024,1024,0,1024,1024,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,.A.RS.,5250000,125000,2750000,62500,2500000,62500,0,0,0,0,1,1,port-scan,nmap,nmap_A_T4
192.168.249.73:44909-192.168.19.166:1039-6,192.168.249.73,44909,192.168.19.166,1039,6,2025-03-11 15:16:18.042355 UTC,2025-03-11 15:16:18.042445 UTC,90,TCP Reset,1741706178042,1741706178042,1741706178042,1741706178042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,84,42,44,40,2,1,1,44,44,0,44,44,40,40,0,40,40,44,22,2,24,20,24,24,0,24,24,20,20,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0.09,0,0.09,0.09,0,0,0,0,0,-1,-1,0,0,0,1024,0,1024,512,512,1024,0,1024,1024,0,1024,1024,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,.A.RS.,933333.3333333333,22222.222222222223,488888.8888888889,11111.111111111111,444444.44444444444,11111.111111111111,0,0,0,0,1,1,port-scan,nmap,nmap_A_T4
192.168.249.73:44909-192.168.19.166:49176-6,192.168.249.73,44909,192.168.19.166,49176,6,2025-03-11 15:16:18.028597 UTC,2025-03-11 15:16:18.028625 UTC,28,TCP Reset,1741706178028,1741706178028,1741706178028,1741706178028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,84,42,44,40,2,1,1,44,44,0,44,44,40,40,0,40,40,44,22,2,24,20,24,24,0,24,24,20,20,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028,0.028,0,0.028,0.028,0,0,0,0,0,-1,-1,0,0,0,1024,0,1024,512,512,1024,0,1024,1024,0,1024,1024,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,.A.RS.,3000000,71428.57142857143,1571428.5714285714,35714.28571428572,1428571.4285714286,35714.28571428572,0,0,0,0,1,1,port-scan,nmap,nmap_A_T4
192.168.249.73:44909-192.168.19.166:5825-6,192.168.249.73,44909,192.168.19.166,5825,6,2025-03-11 15:16:18.042709 UTC,2025-03-11 15:16:18.042751 UTC,42,TCP Reset,1741706178042,1741706178042,1741706178042,1741706178042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,84,42,44,40,2,1,1,44,44,0,44,44,40,40,0,40,40,44,22,2,24,20,24,24,0,24,24,20,20,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042,0.042,0,0.042,0.042,0,0,0,0,0,-1,-1,0,0,0,1024,0,1024,512,512,1024,0,1024,1024,0,1024,1024,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,.A.RS.,2000000,47619.04761904762,1047619.0476190477,23809.52380952381,952380.9523809524,23809.52380952381,0,0,0,0,1,1,port-scan,nmap,nmap_A_T4
192.168.249.73:44909-192.168.19.166:24800-6,192.168.249.73,44909,192.168.19.166,24800,6,2025-03-11 15:16:18.028681 UTC,2025-03-11 15:16:18.028713 UTC,32,TCP Reset,1741706178028,1741706178028,1741706178028,1741706178028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,84,42,44,40,2,1,1,44,44,0,44,44,40,40,0,40,40,44,22,2,24,20,24,24,0,24,24,20,20,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032,0.032,0,0.032,0.032,0,0,0,0,0,-1,-1,0,0,0,1024,0,1024,512,512,1024,0,1024,1024,0,1024,1024,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,.A.RS.,2625000,62500,1375000,31250,1250000,31250,0,0,0,0,1,1,port-scan,nmap,nmap_A_T4
192.168.249.73:44909-192.168.19.166:1864-6,192.168.249.73,44909,192.168.19.166,1864,6,2025-03-11 15:16:18.042719 UTC,2025-03-11 15:16:18.042758 UTC,39,TCP Reset,1741706178042,1741706178042,1741706178042,1741706178042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,84,42,44,40,2,1,1,44,44,0,44,44,40,40,0,40,40,44,22,2,24,20,24,24,0,24,24,20,20,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039,0.039,0,0.039,0.039,0,0,0,0,0,-1,-1,0,0,0,1024,0,1024,512,512,1024,0,1024,1024,0,1024,1024,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,.A.RS.,2153846.153846154,51282.05128205128,1128205.1282051282,25641.02564102564,1025641.0256410256,25641.02564102564,0,0,0,0,1,1,port-scan,nmap,nmap_A_T4
192.168.249.73:44909-192.168.19.166:1063-6,192.168.249.73,44909,192.168.19.166,1063,6,2025-03-11 15:16:18.043309 UTC,2025-03-11 15:16:18.043334 UTC,25,TCP Reset,1741706178043,1741706178043,1741706178043,1741706178043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,84,42,44,40,2,1,1,44,44,0,44,44,40,40,0,40,40,44,22,2,24,20,24,24,0,24,24,20,20,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0.025,0,0.025,0.025,0,0,0,0,0,-1,-1,0,0,0,1024,0,1024,512,512,1024,0,1024,1024,0,1024,1024,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,.A.RS.,3360000,80000,1760000,40000,1600000,40000,0,0,0,0,1,1,port-scan,nmap,nmap_A_T4
192.168.249.73:44909-192.168.19.166:389-6,192.168.249.73,44909,192.168.19.166,389,6,2025-03-11 15:16:18.029064 UTC,2025-03-11 15:16:18.029103 UTC,39,TCP Reset,1741706178029,1741706178029,1741706178029,1741706178029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,84,42,44,40,2,1,1,44,44,0,44,44,40,40,0,40,40,44,22,2,24,20,24,24,0,24,24,20,20,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039,0.039,0,0.039,0.039,0,0,0,0,0,-1,-1,0,0,0,1024,0,1024,512,512,1024,0,1024,1024,0,1024,1024,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,.A.RS.,2153846.153846154,51282.05128205128,1128205.1282051282,25641.02564102564,1025641.0256410256,25641.02564102564,0,0,0,0,1,1,port-scan,nmap,nmap_A_T4
192.168.249.73:44909-192.168.19.166:3301-6,192.168.249.73,44909,192.168.19.166,3301,6,2025-03-11 15:16:18.043559 UTC,2025-03-11 15:16:18.043596 UTC,37,TCP Reset,1741706178043,1741706178043,1741706178043,1741706178043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,84,42,44,40,2,1,1,44,44,0,44,44,40,40,0,40,40,44,22,2,24,20,24,24,0,24,24,20,20,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037,0.037,0,0.037,0.037,0,0,0,0,0,-1,-1,0,0,0,1024,0,1024,512,512,1024,0,1024,1024,0,1024,1024,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,.A.RS.,2270270.2702702703,54054.05405405405,1189189.1891891893,27027.027027027027,1081081.0810810812,27027.027027027027,0,0,0,0,1,1,port-scan,nmap,nmap_A_T4
192.168.249.73:44909-192.168.19.166:1812-6,192.168.249.73,44909,192.168.19.166,1812,6,2025-03-11 15:16:18.029366 UTC,2025-03-11 15:16:18.029415 UTC,49,TCP Reset,1741706178029,1741706178029,1741706178029,1741706178029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,84,42,44,40,2,1,1,44,44,0,44,44,40,40,0,40,40,44,22,2,24,20,24,24,0,24,24,20,20,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049,0.049,0,0.049,0.049,0,0,0,0,0,-1,-1,0,0,0,1024,0,1024,512,512,1024,0,1024,1024,0,1024,1024,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,.A.RS.,1714285.7142857143,40816.32653061225,897959.1836734695,20408.163265306124,816326.530612245,20408.163265306124,0,0,0,0,1,1,port-scan,nmap,nmap_A_T4
192.168.249.73:44909-192.168.19.166:3517-6,192.168.249.73,44909,192.168.19.166,3517,6,2025-03-11 15:16:18.043799 UTC,2025-03-11 15:16:18.043845 UTC,46,TCP Reset,1741706178043,1741706178043,1741706178043,1741706178043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,84,42,44,40,2,1,1,44,44,0,44,44,40,40,0,40,40,44,22,2,24,20,24,24,0,24,24,20,20,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046,0.046,0,0.046,0.046,0,0,0,0,0,-1,-1,0,0,0,1024,0,1024,512,512,1024,0,1024,1024,0,1024,1024,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,.A.RS.,1826086.956521739,43478.260869565216,956521.7391304348,21739.130434782608,869565.2173913043,21739.130434782608,0,0,0,0,1,1,port-scan,nmap,nmap_A_T4
192.168.249.73:44909-192.168.19.166:1524-6,192.168.249.73,44909,192.168.19.166,1524,6,2025-03-11 15:16:18.029508 UTC,2025-03-11 15:16:18.029578 UTC,70,TCP Reset,1741706178029,1741706178029,1741706178029,1741706178029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,84,42,44,40,2,1,1,44,44,0,44,44,40,40,0,40,40,44,22,2,24,20,24,24,0,24,24,20,20,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0.07,0,0.07,0.07,0,0,0,0,0,-1,-1,0,0,0,1024,0,1024,512,512,1024,0,1024,1024,0,1024,1024,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,.A.RS.,1200000,28571.428571428572,628571.4285714286,14285.714285714286,571428.5714285715,14285.714285714286,0,0,0,0,1,1,port-scan,nmap,nmap_A_T4
192.168.249.73:44909-192.168.19.166:9618-6,192.168.249.73,44909,192.168.19.166,9618,6,2025-03-11 15:16:18.043987 UTC,2025-03-11 15:16:18.044052 UTC,65,TCP Reset,1741706178043,1741706178044,1741706178043,1741706178044,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2,84,42,44,40,2,1,1,44,44,0,44,44,40,40,0,40,40,44,22,2,24,20,24,24,0,24,24,20,20,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065,0.065,0,0.065,0.065,0,0,0,0,0,-1,-1,0,0,0,1024,0,1024,512,512,1024,0,1024,1024,0,1024,1024,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,.A.RS.,1292307.6923076925,30769.230769230773,676923.076923077,15384.615384615387,615384.6153846155,15384.615384615387,0,0,0,0,1,1,port-scan,nmap,nmap_A_T4
192.168.249.73:44909-192.168.19.166:27355-6,192.168.249.73,44909,192.168.19.166,27355,6,2025-03-11 15:16:18.029519 UTC,2025-03-11 15:16:18.029586 UTC,67,TCP Reset,1741706178029,1741706178029,1741706178029,1741706178029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,84,42,44,40,2,1,1,44,44,0,44,44,40,40,0,40,40,44,22,2,24,20,24,24,0,24,24,20,20,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067,0.067,0,0.067,0.067,0,0,0,0,0,-1,-1,0,0,0,1024,0,1024,512,512,1024,0,1024,1024,0,1024,1024,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,.A.RS.,1253731.343283582,29850.746268656716,656716.4179104477,14925.373134328358,597014.9253731343,14925.373134328358,0,0,0,0,1,1,port-scan,nmap,nmap_A_T4
192.168.249.73:44909-192.168.19.166:30-6,192.168.249.73,44909,192.168.19.166,30,6,2025-03-11 15:16:18.044337 UTC,2025-03-11 15:16:18.044411 UTC,74,TCP Reset,1741706178044,1741706178044,1741706178044,1741706178044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,84,42,44,40,2,1,1,44,44,0,44,44,40,40,0,40,40,44,22,2,24,20,24,24,0,24,24,20,20,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074,0.074,0,0.074,0.074,0,0,0,0,0,-1,-1,0,0,0,1024,0,1024,512,512,1024,0,1024,1024,0,1024,1024,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,.A.RS.,1135135.1351351351,27027.027027027027,594594.5945945947,13513.513513513513,540540.5405405406,13513.513513513513,0,0,0,0,1,1,port-scan,nmap,nmap_A_T4
192.168.249.73:44909-192.168.19.166:6839-6,192.168.249.73,44909,192.168.19.166,6839,6,2025-03-11 15:16:18.030053 UTC,2025-03-11 15:16:18.030106 UTC,53,TCP Reset,1741706178030,1741706178030,1741706178030,1741706178030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,84,42,44,40,2,1,1,44,44,0,44,44,40,40,0,40,40,44,22,2,24,20,24,24,0,24,24,20,20,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053,0.053,0,0.053,0.053,0,0,0,0,0,-1,-1,0,0,0,1024,0,1024,512,512,1024,0,1024,1024,0,1024,1024,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,.A.RS.,1584905.6603773586,37735.84905660377,830188.679245283,18867.924528301886,754716.9811320754,18867.924528301886,0,0,0,0,1,1,port-scan,nmap,nmap_A_T4
192.168.249.73:44909-192.168.19.166:211-6,192.168.249.73,44909,192.168.19.166,211,6,2025-03-11 15:16:18.044605 UTC,2025-03-11 15:16:18.044666 UTC,61,TCP Reset,1741706178044,1741706178044,1741706178044,1741706178044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,84,42,44,40,2,1,1,44,44,0,44,44,40,40,0,40,40,44,22,2,24,20,24,24,0,24,24,20,20,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061,0.061,0,0.061,0.061,0,0,0,0,0,-1,-1,0,0,0,1024,0,1024,512,512,1024,0,1024,1024,0,1024,1024,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,.A.RS.,1377049.1803278688,32786.88524590164,721311.475409836,16393.44262295082,655737.7049180327,16393.44262295082,0,0,0,0,1,1,port-scan,nmap,nmap_A_T4
192.168.249.73:44909-192.168.19.166:1147-6,192.168.249.73,44909,192.168.19.166,1147,6,2025-03-11 15:16:18.044810 UTC,2025-03-11 15:16:18.044899 UTC,89,TCP Reset,1741706178044,1741706178044,1741706178044,1741706178044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,84,42,44,40,2,1,1,44,44,0,44,44,40,40,0,40,40,44,22,2,24,20,24,24,0,24,24,20,20,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.089,0.089,0,0.089,0.089,0,0,0,0,0,-1,-1,0,0,0,1024,0,1024,512,512,1024,0,1024,1024,0,1024,1024,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,.A.RS.,943820.2247191012,22471.91011235955,494382.02247191017,11235.955056179775,449438.20224719105,11235.955056179775,0,0,0,0,1,1,port-scan,nmap,nmap_A_T4
192.168.249.73:44909-192.168.19.166:38292-6,192.168.249.73,44909,192.168.19.166,38292,6,2025-03-11 15:16:18.030380 UTC,2025-03-11 15:16:18.030464 UTC,84,TCP Reset,1741706178030,1741706178030,1741706178030,1741706178030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,84,42,44,40,2,1,1,44,44,0,44,44,40,40,0,40,40,44,22,2,24,20,24,24,0,24,24,20,20,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.084,0.084,0,0.084,0.084,0,0,0,0,0,-1,-1,0,0,0,1024,0,1024,512,512,1024,0,1024,1024,0,1024,1024,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,.A.RS.,1000000,23809.52380952381,523809.52380952385,11904.761904761905,476190.4761904762,11904.761904761905,0,0,0,0,1,1,port-scan,nmap,nmap_A_T4
192.168.249.73:44909-192.168.19.166:2301-6,192.168.249.73,44909,192.168.19.166,2301,6,2025-03-11 15:16:18.044823 UTC,2025-03-11 15:16:18.044909 UTC,86,TCP Reset,1741706178044,1741706178044,1741706178044,1741706178044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,84,42,44,40,2,1,1,44,44,0,44,44,40,40,0,40,40,44,22,2,24,20,24,24,0,24,24,20,20,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.086,0.086,0,0.086,0.086,0,0,0,0,0,-1,-1,0,0,0,1024,0,1024,512,512,1024,0,1024,1024,0,1024,1024,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,.A.RS.,976744.1860465116,23255.81395348837,511627.9069767442,11627.906976744185,465116.27906976745,11627.906976744185,0,0,0,0,1,1,port-scan,nmap,nmap_A_T4
192.168.249.73:44909-192.168.19.166:6566-6,192.168.249.73,44909,192.168.19.166,6566,6,2025-03-11 15:16:18.030407 UTC,2025-03-11 15:16:18.030485 UTC,78,TCP Reset,1741706178030,1741706178030,1741706178030,1741706178030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,84,42,44,40,2,1,1,44,44,0,44,44,40,40,0,40,40,44,22,2,24,20,24,24,0,24,24,20,20,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078,0.078,0,0.078,0.078,0,0,0,0,0,-1,-1,0,0,0,1024,0,1024,512,512,1024,0,1024,1024,0,1024,1024,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,.A.RS.,1076923.076923077,25641.02564102564,564102.5641025641,12820.51282051282,512820.5128205128,12820.51282051282,0,0,0,0,1,1,port-scan,nmap,nmap_A_T4
192.168.249.73:44909-192.168.19.166:179-6,192.168.249.73,44909,192.168.19.166,179,6,2025-03-11 15:16:18.045068 UTC,2025-03-11 15:16:18.045153 UTC,85,TCP Reset,1741706178045,1741706178045,1741706178045,1741706178045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,84,42,44,40,2,1,1,44,44,0,44,44,40,40,0,40,40,44,22,2,24,20,24,24,0,24,24,20,20,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.085,0.085,0,0.085,0.085,0,0,0,0,0,-1,-1,0,0,0,1024,0,1024,512,512,1024,0,1024,1024,0,1024,1024,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,.A.RS.,988235.294117647,23529.41176470588,517647.0588235294,11764.70588235294,470588.2352941176,11764.70588235294,0,0,0,0,1,1,port-scan,nmap,nmap_A_T4
